,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category,Venue ID
165,Le Sud-Ouest,45.4749321041294,-73.57850803027364,Le Balcon Café-Théâtre,45.509067739589604,-73.55342747664355,Jazz Club,4b0c95eff964a520ac3f23e3
166,Le Sud-Ouest,45.4749321041294,-73.57850803027364,Petit Campus,45.51444446011683,-73.57220060857587,Rock Club,4ad4c06bf964a52067f920e3
167,Le Sud-Ouest,45.4749321041294,-73.57850803027364,Salle Pierre-Mercure,45.51351206886212,-73.56243934458126,Concert Hall,4baab573f964a52099813ae3
168,Le Sud-Ouest,45.4749321041294,-73.57850803027364,La P'tite Grenouille,45.51270684368125,-73.56995776208205,Rock Club,57ea9024498e1eafad23ab45
169,Le Sud-Ouest,45.4749321041294,-73.57850803027364,Espace Fibre,45.47829696216553,-73.57220826785296,Art Gallery,4fa1b354e4b08da359648a97
170,Le Sud-Ouest,45.4749321041294,-73.57850803027364,Centre Pierre-Péladeau (UQÀM),45.51322560632798,-73.56177755283144,Performing Arts Venue,4b6af876f964a520a8e92be3
171,Le Sud-Ouest,45.4749321041294,-73.57850803027364,Landmark Events,45.49559357139507,-73.56831550598143,Music Venue,525f012b11d24f8e8b7166f3
172,Le Sud-Ouest,45.4749321041294,-73.57850803027364,Latin Groove Dance School,45.49974483951451,-73.5731093948292,Dance Studio,516490c8e4b065e483b2d95c
173,Le Sud-Ouest,45.4749321041294,-73.57850803027364,Andrew's Dance House and Bar3,45.5029195,-73.5668081,Dance Studio,57f5d982498e7a60c65e496a
174,Le Sud-Ouest,45.4749321041294,-73.57850803027364,Moyse Hall - McGill,45.50489771506009,-73.57766834956077,Theater,4c0c062aa1b32d7f92eb9bf0
175,Le Sud-Ouest,45.4749321041294,-73.57850803027364,Atelier Kuiper,45.501812705493705,-73.55909943580627,Art Gallery,5564c873498eedea6d9a7cd4
176,Le Sud-Ouest,45.4749321041294,-73.57850803027364,Galerie Visual Voice,45.505809,-73.567092,Art Gallery,4b772887f964a5205b832ee3
177,Le Sud-Ouest,45.4749321041294,-73.57850803027364,Gallerie 203,45.503533257829744,-73.55765165212352,Art Gallery,4fc69affe4b00e39d333402f
178,Le Sud-Ouest,45.4749321041294,-73.57850803027364,galerie lamoureux ritzenhoff,45.504371,-73.554552,Art Gallery,51f168f0498ebb25e4649b05
179,Le Sud-Ouest,45.4749321041294,-73.57850803027364,Gallerie Art & Culture,45.505183,-73.554051,Art Gallery,4ad4c06cf964a52020fa20e3
180,Le Sud-Ouest,45.4749321041294,-73.57850803027364,Ludger-Duvernay,45.509004579907064,-73.56233068710856,Comedy Club,51e2fb32498ea369d06f8782
181,Mercier–Hochelaga-Maisonneuve,45.57252376630506,-73.53898889887496,Planétarium Rio Tinto Alcan,45.56055486017392,-73.55033987143418,Planetarium,4f671b35e4b087553f393e35
182,Mercier–Hochelaga-Maisonneuve,45.57252376630506,-73.53898889887496,Cineplex Cinemas,45.56081757098072,-73.5479809016069,Movie Theater,4ad4c06ef964a5200afb20e3
183,Mercier–Hochelaga-Maisonneuve,45.57252376630506,-73.53898889887496,Théâtre Denise-Pelletier,45.55154741297654,-73.53418584636519,Theater,4ad4c06ef964a520e7fa20e3
184,Mercier–Hochelaga-Maisonneuve,45.57252376630506,-73.53898889887496,Espace pour la vie,45.55631501795796,-73.55570465463363,Science Museum,4dfa462214959516a9646181
185,Mercier–Hochelaga-Maisonneuve,45.57252376630506,-73.53898889887496,Alt Art et Design,45.547220877952036,-73.5363221168518,Art Gallery,529d524d11d21ae0f1aeb5a7
186,Mercier–Hochelaga-Maisonneuve,45.57252376630506,-73.53898889887496,Parcours Disc Golf Île Charron Longueuil,45.58310639589637,-73.4863721727084,Disc Golf,520a886111d2ee4d7a5ae3fd
187,Mercier–Hochelaga-Maisonneuve,45.57252376630506,-73.53898889887496,Studio Bizz,45.538947723417365,-73.56881843663635,Theater,4d3c95166b3d236ab2626264
188,Mercier–Hochelaga-Maisonneuve,45.57252376630506,-73.53898889887496,Kathryn Samman Jazz Band,45.54949209999999,-73.5861645,Music Venue,58fba089516113744552e746
189,Outremont,45.51768240578188,-73.60976156819999,Bistro à Jojo,45.51496928623364,-73.56313600730785,Rock Club,4b0c1ef9f964a520473723e3
190,Outremont,45.51768240578188,-73.60976156819999,Club Balattou,45.51917120983085,-73.58450579925785,Jazz Club,4ad4c06af964a5201ef920e3
191,Pierrefonds-Roxboro,45.49379520939237,-73.83582529566152,Cinéma Guzzo Des Sources 10,45.483855,-73.791107,Movie Theater,4ba6a2e4f964a520f06439e3
192,Pierrefonds-Roxboro,45.49379520939237,-73.83582529566152,San Tropez West Island,45.4815956463384,-73.7984080948506,Dance Studio,4cc26d93d43ba1436ce958f8
193,Rivière-des-Prairies–Pointe-aux-Trembles,45.65420130220973,-73.53559734601609,Les Productions Ciné Théâtre,45.6749888,-73.53345259999998,Theater,56291ca1498e11b3acbc0e1d
194,Rivière-des-Prairies–Pointe-aux-Trembles,45.65420130220973,-73.53559734601609,Les Productions Ciné Théâtre,45.6749888,-73.53345259999998,Theater,56291ca3498e007fee38da20
195,Rivière-des-Prairies–Pointe-aux-Trembles,45.65420130220973,-73.53559734601609,Les Productions Ciné Théâtre,45.6749888,-73.53345259999998,Theater,56291ca1498ea7296941903b
196,Rivière-des-Prairies–Pointe-aux-Trembles,45.65420130220973,-73.53559734601609,Arena Rene Masson,45.65147475907476,-73.57799953865914,Comedy Club,4d28fac1915fa0938620020a
197,Rosemont–La Petite-Patrie,45.5485603563411,-73.58408962190174,La TOHU,45.55830411015869,-73.6159951603637,Theater,4b183d79f964a5206ecf23e3
198,Rosemont–La Petite-Patrie,45.5485603563411,-73.58408962190174,Théâtre du Rideau Vert,45.52493418037832,-73.58516463368076,Theater,4ad4c06ef964a520edfa20e3
199,Rosemont–La Petite-Patrie,45.5485603563411,-73.58408962190174,Galerie Monastiraki,45.52572280083139,-73.59863900050354,Art Gallery,4de14a957d8b84d5dc829293
200,Rosemont–La Petite-Patrie,45.5485603563411,-73.58408962190174,L'Olympia,45.51696547489364,-73.5569716222183,Concert Hall,4ad4c06ef964a52015fb20e3
201,Rosemont–La Petite-Patrie,45.5485603563411,-73.58408962190174,La Rockette,45.52390749037237,-73.5825802608863,Rock Club,4ad4c06bf964a52077f920e3
202,Rosemont–La Petite-Patrie,45.5485603563411,-73.58408962190174,Espace La Risée,45.542474088838745,-73.60703203923545,Indie Theater,5192cddd498e3df44c0ced07
203,Rosemont–La Petite-Patrie,45.5485603563411,-73.58408962190174,L'Alizé,45.51897759195079,-73.56366028064676,Concert Hall,4baed8faf964a520cadc3be3
204,Rosemont–La Petite-Patrie,45.5485603563411,-73.58408962190174,Galerie Art Mûr,45.533334,-73.597211,Art Gallery,4c083b476071a593e7f6db32
205,Rosemont–La Petite-Patrie,45.5485603563411,-73.58408962190174,Studio Sundari,45.534994157702734,-73.60094784943716,Music Venue,5151ddfbe4b08df1a3e6c55a
206,Rosemont–La Petite-Patrie,45.5485603563411,-73.58408962190174,L'École supérieure de ballet du Québec,45.52630650955382,-73.58680489925938,Dance Studio,4ce219f12ca45941985d6a9e
207,Rosemont–La Petite-Patrie,45.5485603563411,-73.58408962190174,Statue de Félix Leclerc,45.52681015110876,-73.57087969779968,Outdoor Sculpture,574108da498eff6091b087c3
208,Rosemont–La Petite-Patrie,45.5485603563411,-73.58408962190174,Théâtre Rouge,45.523449920460955,-73.58620771992398,Theater,4dcdbc247d8b975f18bd5dca
209,Rosemont–La Petite-Patrie,45.5485603563411,-73.58408962190174,Théâtre PÀP,45.52218006620167,-73.59094432252809,Theater,4b4fa243f964a5207a0e27e3
210,Rosemont–La Petite-Patrie,45.5485603563411,-73.58408962190174,Maison de la culture Frontenac,45.53282989998032,-73.55190649512072,Performing Arts Venue,4bbfc07f920eb713ccee172c
211,Rosemont–La Petite-Patrie,45.5485603563411,-73.58408962190174,Showmedia Studios,45.52898796034998,-73.55543771828457,Music Venue,4bf3178698ac0f474d7f62a8
212,Rosemont–La Petite-Patrie,45.5485603563411,-73.58408962190174,Le Ministère,45.5205017,-73.5868064,Music Venue,5a36233d6e46500c7d871251
213,Rosemont–La Petite-Patrie,45.5485603563411,-73.58408962190174,Addydanse,45.51974746191878,-73.58676254300751,Dance Studio,4f288042e4b095e0c2e2cc91
214,Rosemont–La Petite-Patrie,45.5485603563411,-73.58408962190174,masseurhommegay,45.519931,-73.55337099999997,Erotic Museum,59ec443961e53b0ea57e2ba4
215,Rosemont–La Petite-Patrie,45.5485603563411,-73.58408962190174,Cinéma Parallèle,45.513246995923986,-73.57134258429419,Movie Theater,4b8f4617f964a520ff4f33e3
216,Rosemont–La Petite-Patrie,45.5485603563411,-73.58408962190174,La Maison Du Gouverneur,45.523265,-73.546601,Museum,4bd88cc511dcc92866d0f633
217,Rosemont–La Petite-Patrie,45.5485603563411,-73.58408962190174,Black Theatre Workshop,45.51165504608538,-73.57621187679537,Theater,4da3818ab521224b678f1fee
218,Rosemont–La Petite-Patrie,45.5485603563411,-73.58408962190174,Galerie Dentaire,45.51693962033913,-73.55576077228011,Art Gallery,4bb67e991344b7138f9c9d04
219,Rosemont–La Petite-Patrie,45.5485603563411,-73.58408962190174,Théâtre TELUS,45.513478813438155,-73.5601981366674,Concert Hall,4b0f4feef964a520686123e3
220,Saint-Laurent,45.51249185740747,-73.69355925845369,Putting Edge Glow-in-the-Dark Mini Golf,45.494043579697426,-73.7058519687204,Mini Golf,4c9a538d7421b713f606fe13
221,Saint-Laurent,45.51249185740747,-73.69355925845369,Méga-Plex Guzzo Spheretech 14,45.4936665939203,-73.70441669334976,Movie Theater,4ad4c06ef964a52002fb20e3
222,Saint-Laurent,45.51249185740747,-73.69355925845369,"The White Big Top - Odysseo, Cavalia",45.50653487809105,-73.6672031879425,Performing Arts Venue,556350ef498e20cf370c014c
223,Saint-Laurent,45.51249185740747,-73.69355925845369,Cine maison Royale,45.49299861705611,-73.70927437421341,Multiplex,4b6c5d72f964a520fe332ce3
224,Verdun,45.45773620092863,-73.56443548893878,Les belles balades,45.4787357,-73.55873959999997,Tour Provider,5954f705bed4830ae54c1a40
225,Verdun,45.45773620092863,-73.56443548893878,Crowley Arts Centre,45.47201506507085,-73.60485168175303,Performing Arts Venue,4ebef4c36c25dfd9814a9e60
226,Verdun,45.45773620092863,-73.56443548893878,Concordia Hall Theatre,45.49695914646723,-73.57857641508834,Indie Movie Theater,5009c118f31c9784e04efe2f
227,Ville Mont-Royal,45.516940872000106,-73.644953798,Scream Dance Academy,45.53689695501443,-73.60502101157391,Dance Studio,4ebc7ef2e5faed97bea24627
228,Ville Mont-Royal,45.516940872000106,-73.644953798,Bain Saint-Michel,45.525199636631875,-73.59550093264585,Music Venue,4c10169c3708d13ab40b615b
229,Ville Mont-Royal,45.516940872000106,-73.644953798,"Galerie Noël Guyomarc'h, bijoux et objets contemporains",45.5217337,-73.5901918,Art Gallery,5d197b641822230026df095c
230,Villeray–Saint-Michel–Parc-Extension,45.55055427989589,-73.62004290877087,Marsonic,45.539441683220666,-73.58834148133414,Music Venue,4d0b01deaef4594107e7496b
231,Villeray–Saint-Michel–Parc-Extension,45.55055427989589,-73.62004290877087,"L'Illusion, Théâtre de marionnettes",45.526750020204325,-73.58314275741577,Theater,4e4aad18315100ba6f72c361
232,Villeray–Saint-Michel–Parc-Extension,45.55055427989589,-73.62004290877087,Salsa Antonio Salatti,45.51988590000001,-73.58551060000002,Dance Studio,56710ccc498e68e70f6783a6
233,Villeray–Saint-Michel–Parc-Extension,45.55055427989589,-73.62004290877087,Air de Tango,45.51899036920968,-73.58403976604293,Dance Studio,4ccb6372aa25a35d99c00d0f
234,Ahuntsic-Cartierville,45.54861990938927,-73.67237395413773,132 Bar Vintage,45.546570951959445,-73.66589475211913,Lounge,51057014e4b05ec8610cb068
235,Ahuntsic-Cartierville,45.54861990938927,-73.67237395413773,Les Cavistes Fleury,45.54578369738395,-73.66644570258,Wine Bar,50a66e27e4b052420c9534a3
236,Ahuntsic-Cartierville,45.54861990938927,-73.67237395413773,Tapeo,45.541522,-73.622702,Tapas Restaurant,4ad4c06bf964a52045f920e3
237,Ahuntsic-Cartierville,45.54861990938927,-73.67237395413773,EtOH Brasserie,45.542420211308425,-73.6291262153337,Brewery,5238c53411d28de3660ad07f
238,Ahuntsic-Cartierville,45.54861990938927,-73.67237395413773,Über Cafbar,45.55793568039818,-73.65931811168042,Bar,4bd384809854d13a220afe4d
239,Ahuntsic-Cartierville,45.54861990938927,-73.67237395413773,Brasserie Harricana,45.53368649748613,-73.61929131033779,Comfort Food Restaurant,548f5fec498e19e6e8b9f5da
240,Ahuntsic-Cartierville,45.54861990938927,-73.67237395413773,Huis Clos,45.540681863293464,-73.622411013958,Bar,51f9d75e498eceabc4345166
241,Ahuntsic-Cartierville,45.54861990938927,-73.67237395413773,Salon Miss Villeray,45.53943546908234,-73.62383544677635,Bar,4b15c25cf964a520dbb323e3
242,Ahuntsic-Cartierville,45.54861990938927,-73.67237395413773,Bar La Québécoise,45.54108525240044,-73.63004245801443,Dive Bar,4c203792b4e62d7f2ee1e093
243,Ahuntsic-Cartierville,45.54861990938927,-73.67237395413773,Le Vetiver Lounge,45.543091614528684,-73.62987698486288,Lounge,5143c393e4b02dd31a127313
244,Ahuntsic-Cartierville,45.54861990938927,-73.67237395413773,Brasserie du Métro,45.54669893511924,-73.63905653785748,Pub,4b9166b2f964a52079b933e3
245,Ahuntsic-Cartierville,45.54861990938927,-73.67237395413773,Taverne Jarry,45.543627698662974,-73.62839622397932,Bar,4b6f36bef964a520a3e42ce3
246,Ahuntsic-Cartierville,45.54861990938927,-73.67237395413773,Sharky's,45.53380229348467,-73.65877010916435,Pool Hall,4c647d103f69c9b644c188d9
247,Ahuntsic-Cartierville,45.54861990938927,-73.67237395413773,Broue Pub Brouhaha,45.568245846345334,-73.65327560105642,Beer Bar,550b5c1f498ed654c5c0df00
248,Ahuntsic-Cartierville,45.54861990938927,-73.67237395413773,Chez Zaza's,45.513068821752015,-73.68084924066117,Hookah Bar,4b9ef12ef964a520e20b37e3
249,Ahuntsic-Cartierville,45.54861990938927,-73.67237395413773,Le Colors,45.54760260701592,-73.66122894997487,Bar,4d0c45debe6d6ea8f15cfeb4
250,Ahuntsic-Cartierville,45.54861990938927,-73.67237395413773,Barbie's Bar & Grill,45.57546331732911,-73.7137209753481,Restaurant,4adb7773f964a520cd2721e3
251,Ahuntsic-Cartierville,45.54861990938927,-73.67237395413773,Café Bois-de-Boulogne,45.53772298369211,-73.6793466943542,Café,4b434b7cf964a5200ede25e3
252,Ahuntsic-Cartierville,45.54861990938927,-73.67237395413773,Pink Paradise,45.56342475731137,-73.68421257853048,Strip Club,4b48e132f964a5206b5b26e3
253,Ahuntsic-Cartierville,45.54861990938927,-73.67237395413773,Trophy's,45.53333501948128,-73.64689544589766,Bar,4ce5d01eb9975481ecb9ec44
254,Ahuntsic-Cartierville,45.54861990938927,-73.67237395413773,Frank's,45.51521737144322,-73.6577176243086,Bar,4c6d9436a437224bc57a2db1
255,Ahuntsic-Cartierville,45.54861990938927,-73.67237395413773,Tequila Bar,45.51373471254858,-73.68239696009954,Mexican Restaurant,4f03a4510e61e937ce595751
256,Ahuntsic-Cartierville,45.54861990938927,-73.67237395413773,Taverne 1909 signé St-Hubert,45.556364752935366,-73.72197915799359,Restaurant,5a3df53e9cadd9686848315a
257,Anjou,45.60526444651857,-73.55633570855555,Ciociaro Sports Bar,45.60088545358087,-73.59619112986711,Sports Bar,4c2a6884355cef3bf100cd56
258,Anjou,45.60526444651857,-73.55633570855555,Les 3 Brasseurs,45.59694807869945,-73.56052757162107,Brewery,4e2deed322717d705851b2f8
259,Anjou,45.60526444651857,-73.55633570855555,La Cage aux Sports,45.59053869896201,-73.53923790891842,Gastropub,4cc84b4bcaa5a1cd27b49ce7
260,Anjou,45.60526444651857,-73.55633570855555,Boston Pizza,45.60044689125173,-73.56032205804055,Pizza Place,4b21854df964a5202d3d24e3
261,Anjou,45.60526444651857,-73.55633570855555,Station des Sports,45.59834295187737,-73.57828362221876,Sports Bar,4c3005b666e40f477207c38b
262,Anjou,45.60526444651857,-73.55633570855555,La Cage aux Sports,45.591686569183764,-73.57684836840315,Gastropub,4adb99a5f964a5204a2921e3
263,Anjou,45.60526444651857,-73.55633570855555,Pub St-Francois,45.5878969,-73.5607573,Bar,4bb63f5b2ea19521b05dab2f
264,Anjou,45.60526444651857,-73.55633570855555,Quality Hotel Olympic Parc,45.59867346371722,-73.57262388645844,Hotel Bar,4b6a04c6f964a5201fc22be3
265,Anjou,45.60526444651857,-73.55633570855555,Le Jardin Hochelaga,45.602415917625066,-73.51938959971625,Deli / Bodega,4bdcb634ccf52d7f91ff786d
266,Côte-des-Neiges–Notre-Dame-de-Grâce,45.48492428563553,-73.6299654448867,Saint-Houblon,45.49753518323827,-73.62293908944434,Bar,5723f1d0498e49d09a624af5
267,Côte-des-Neiges–Notre-Dame-de-Grâce,45.48492428563553,-73.6299654448867,McCarold's,45.49678362132173,-73.62354403011507,Pub,4b059005f964a5203bdf22e3
268,Côte-des-Neiges–Notre-Dame-de-Grâce,45.48492428563553,-73.6299654448867,Monkland Tavern,45.476276545763156,-73.62229899526983,Restaurant,4bcf8c42caff9521166ecdf0
269,Côte-des-Neiges–Notre-Dame-de-Grâce,45.48492428563553,-73.6299654448867,Resto-Bar La Maisonnée,45.49748721940558,-73.62266665295792,Bar,4b92079ff964a52015e433e3
270,Côte-des-Neiges–Notre-Dame-de-Grâce,45.48492428563553,-73.6299654448867,Nextdoor Pub & Grill,45.47536546952376,-73.6076739256164,Pub,4b3c29dbf964a520798225e3
271,Côte-des-Neiges–Notre-Dame-de-Grâce,45.48492428563553,-73.6299654448867,Loïc,45.47050677352771,-73.59099955461367,Lounge,55634921498e57b144d55b38
272,Côte-des-Neiges–Notre-Dame-de-Grâce,45.48492428563553,-73.6299654448867,Riverside,45.46902633295488,-73.5884691426083,Bar,597272d64b78c50ff3b54857
273,Côte-des-Neiges–Notre-Dame-de-Grâce,45.48492428563553,-73.6299654448867,L’Annexe St-Ambroise,45.46843678830002,-73.5905510187149,Pub,5352e152498eb6d10554a79d
274,Côte-des-Neiges–Notre-Dame-de-Grâce,45.48492428563553,-73.6299654448867,Imadake Izakaya,45.48906021270241,-73.5848441361634,Japanese Restaurant,4d48b4f711a36ea86c0a201c
275,Côte-des-Neiges–Notre-Dame-de-Grâce,45.48492428563553,-73.6299654448867,Córdova,45.47353234360659,-73.58803045230242,Café,5a942e136fd6261fec882325
276,Côte-des-Neiges–Notre-Dame-de-Grâce,45.48492428563553,-73.6299654448867,La Terrasse St-Ambroise,45.46756068342316,-73.59037580429894,Brewery,4c4da7940d90b713fa1b8c78
277,Côte-des-Neiges–Notre-Dame-de-Grâce,45.48492428563553,-73.6299654448867,Le Vin Papillon,45.482762542882554,-73.57551433864921,Wine Bar,51d36b04498e0485ae7335e3
278,Côte-des-Neiges–Notre-Dame-de-Grâce,45.48492428563553,-73.6299654448867,Ye Olde Orchard Pub & Grill,45.47605913726932,-73.62259051880066,Pub,4ad4c06bf964a52038f920e3
279,Côte-des-Neiges–Notre-Dame-de-Grâce,45.48492428563553,-73.6299654448867,Burgundy Lion,45.48284704748534,-73.57525753953306,Gastropub,4ae3a16cf964a520729721e3
280,Côte-des-Neiges–Notre-Dame-de-Grâce,45.48492428563553,-73.6299654448867,Brasserie McAuslan,45.467535464196295,-73.59038940816039,Brewery,4bf84498b182c9b6b62f775a
281,Côte-des-Neiges–Notre-Dame-de-Grâce,45.48492428563553,-73.6299654448867,Atwater Cocktail Club,45.48126338495198,-73.57806270043855,Speakeasy,577ef91f498eccce05ee8202
282,Côte-des-Neiges–Notre-Dame-de-Grâce,45.48492428563553,-73.6299654448867,Bar de Courcelle,45.47285131579361,-73.58886755617547,Bar,4d26698977a2a1cd5b7c4fb7
